2014-06-19 13:58:38,0.00212150144444444
2014-06-19 14:58:38,-0.0015383402
2014-06-19 15:58:38,-0.003951486
2014-06-19 16:58:38,-0.00731960936666667
2014-06-19 17:58:38,-0.0116424243
2014-06-19 18:58:38,-0.0104225159333333
2014-06-19 19:58:38,-0.009282144
2014-06-19 20:58:38,-0.0134724299
2014-06-19 21:58:38,-0.0131541252
2014-06-19 22:58:38,-0.0141619364333333
2014-06-19 23:58:38,-0.0171587943666667
2014-06-20 00:58:38,-0.0168671607666667
2014-06-20 01:58:38,-0.0171057701333333
2014-06-20 02:58:38,-0.0194395382666667
2014-06-20 03:58:38,-0.0201555569333333
2014-06-20 04:58:38,-0.0219324111
2014-06-20 05:58:38,-0.0223302841666667
2014-06-20 06:58:38,-0.0204207738333333
2014-06-20 07:58:38,-0.0222772598333333
2014-06-20 08:58:38,-0.0235236803666667
2014-06-20 09:58:38,-0.0235236168
2014-06-20 10:58:38,-0.0232583363333333
2014-06-20 11:58:38,-0.0222772280333333
2014-06-20 12:58:38,-0.0193865140333333
2014-06-20 13:58:38,-0.0196253140333333
2014-06-20 14:58:38,-0.0216937700333333
2014-06-20 15:58:38,-0.0207125345333333
2014-06-20 16:58:38,-0.0205004055666667
2014-06-20 17:58:38,-0.0214285850666667
2014-06-20 18:58:38,-0.0226751327666667
2014-06-20 19:58:38,-0.0184583664333333
2014-06-20 20:58:38,-0.0164162318
2014-06-20 21:58:38,-0.0142148971333333
2014-06-20 22:58:38,-0.0109264374333333
2014-06-20 23:58:38,-0.0118014971
2014-06-21 00:58:38,-0.0134723663333333
2014-06-21 01:58:38,-0.0137906074666667
2014-06-21 02:58:38,-0.0176626523333333
2014-06-21 03:58:38,-0.0181931177
2014-06-21 04:58:38,-0.0213756242666667
2014-06-21 05:58:38,-0.0220120747666667
2014-06-21 06:58:38,-0.0240010262
2014-06-21 07:58:38,-0.0233645121333333
2014-06-21 08:58:38,-0.0225689252666667
2014-06-21 09:58:38,-0.0254861197333333
2014-06-21 10:58:38,-0.0259635608
2014-06-21 11:58:38,-0.0264938990666667
2014-06-21 12:58:38,-0.0292521159666667
2014-06-21 13:58:38,-0.0313205401666667
2014-06-21 14:58:38,-0.0313206037333333
2014-06-21 15:58:38,-0.0354577700666667
2014-06-21 16:20:38,-0.0384062854545455
